YYYY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2013	1	4	10	50	64	5.1	7.3	2.65	11.43	9.43	274	1024.7	10.7	11.1	999	99	99
2013	1	4	11	50	93	1.4	2.7	3.09	12.9	9.98	284	1024.5	10.5	11.1	999	99	99
2013	1	4	12	50	76	2.8	4.3	2.97	12.9	9.71	288	1024.4	10.5	11	999	99	99
2013	1	4	13	50	82	2.3	3.9	2.97	12.9	9.59	285	1024.5	10.5	11	999	99	99
2013	1	4	14	50	46	2.5	4.1	2.58	12.12	9.01	291	1024.6	10.6	11	999	99	99
2013	1	4	15	50	86	7	9.2	2.42	10.81	8.48	284	1024.6	10.2	10.9	999	99	99
2013	1	4	16	50	79	7.6	9.8	2.8	12.12	8.63	278	1025.2	10.2	11	999	99	99
2013	1	4	17	50	85	7.4	9.6	2.65	10.81	8.33	277	1025.4	10.2	11.1	999	99	99
2013	1	4	18	50	79	6.9	9.3	2.4	12.12	8.12	279	1025.4	10.3	11.2	999	99	99
2013	1	4	19	50	72	7.1	9.1	2.52	12.12	7.97	287	1024.5	11.4	11.3	999	99	99
2013	1	4	20	50	23	1.9	2.6	2.38	11.43	8.46	279	1023.8	11.3	11.4	999	99	99
2013	1	4	21	50	352	1.8	2.8	2.51	11.43	8.9	284	1023.3	11.4	11.6	999	99	99
2013	1	4	22	50	87	3.6	4.7	2.27	11.43	8.66	300	1022.7	12.1	11.7	999	99	99
2013	1	4	23	50	311	2.3	3.2	2.28	10.81	8.7	284	1022.8	11.8	11.7	999	99	99
2013	1	5	0	50	319	2.4	3.4	2.3	11.43	9	295	1022.5	11.6	11.7	999	99	99
2013	1	5	1	50	324	2.7	3.7	2.33	10.81	9.06	292	1022.8	11.3	11.5	999	99	99
2013	1	5	2	50	318	1.8	2.4	2.22	12.9	8.91	282	1023.2	11.2	11.3	999	99	99
2013	1	5	3	50	315	0.4	1	2.13	12.12	8.82	283	1023.4	10.9	11.2	999	99	99
2013	1	5	4	50	73	1.3	2.2	2.14	12.12	9.05	263	1023.4	10.6	11	999	99	99
2013	1	5	5	50	91	3.7	5.2	1.99	12.9	9.09	268	1023.3	10.9	11	999	99	99
2013	1	5	6	50	103	5.1	6.6	2.08	12.9	9.09	277	1023.8	11.1	11.1	999	99	99
2013	1	5	7	50	96	5.1	6.2	2	11.43	8.45	272	1023.6	10.8	11.1	999	99	99
2013	1	5	8	50	97	4.3	6.2	2.15	13.79	8.99	275	1023.5	10.6	11.1	999	99	99
2013	1	5	9	50	155	4.3	5.4	1.97	11.43	8.44	282	1023.6	11.3	11.2	999	99	99
2013	1	5	10	50	168	5.8	7.1	2.2	12.9	8.55	287	1024	11.3	11.2	999	99	99
2013	1	5	11	50	155	5.5	7	2.1	13.79	8.11	285	1023.5	11.5	11.3	999	99	99
2013	1	5	12	50	193	4.7	6.2	1.87	11.43	7.13	300	1023.8	11.4	11.4	999	99	99
2013	1	5	13	50	222	4	5	2.04	12.9	7.68	283	1024	11.2	11.4	999	99	99
2013	1	5	14	50	157	1.2	2	1.81	12.9	7.68	287	1024.2	11.2	11.4	999	99	99
2013	1	5	15	50	166	4.8	6.7	1.83	13.79	8.05	295	1024.3	11.6	11.3	999	99	99
2013	1	5	16	50	167	4.1	5.2	1.73	11.43	7.84	303	1024.4	11.6	11.2	999	99	99
2013	1	5	17	50	131	7.2	9.2	1.55	12.9	7.44	309	1023.3	11.6	11.3	999	99	99
2013	1	5	18	50	148	6	7.1	1.61	12.12	6.64	303	1024.1	11.6	11.3	999	99	99
2013	1	5	19	50	140	6.2	8.3	1.61	12.9	6.82	287	1022.7	11.5	11.4	999	99	99
2013	1	5	20	50	144	6.7	8	1.52	12.9	6.49	283	1021.8	11.4	11.4	999	99	99
2013	1	5	21	50	149	8.6	10.5	1.48	12.9	6.3	278	1020.6	11.2	11.4	999	99	99
2013	1	5	22	50	143	9	12	1.59	12.12	5.88	301	1019.8	10.5	11.5	999	99	99
2013	1	5	23	50	159	9.4	11.2	1.63	12.9	5.19	290	1019.6	10.3	11.5	999	99	99
2013	1	6	0	50	145	10.1	11.7	1.79	12.12	5.3	305	1019.1	10.3	11.5	999	99	99
2013	1	6	1	50	190	5	6.6	1.92	12.12	5.58	293	1018.5	11.4	11.5	999	99	99
2013	1	6	2	50	234	4.9	6.4	1.89	12.9	6.08	278	1018.7	11	11.5	999	99	99
2013	1	6	3	50	226	5.1	6.5	1.8	12.12	6.34	288	1018.6	11	11.5	999	99	99
2013	1	6	4	50	231	6.8	8.5	1.73	12.12	6.45	294	1018.5	11.1	11.5	999	99	99
2013	1	6	5	50	223	5.5	9	2.05	12.9	6.92	296	1018.6	9.9	11.5	999	99	99
2013	1	6	6	50	230	7	8.8	2.03	5.88	6.2	231	1017.7	10.4	11.5	999	99	99
2013	1	6	7	50	196	4.5	5.4	2.05	10.81	6.2	294	1017.3	10.7	11.5	999	99	99
2013	1	6	8	50	88	5.2	6.8	2.44	12.12	6.96	297	1016.5	10.6	11.5	999	99	99
2013	1	6	9	50	63	12.3	15	2.33	11.43	6.49	272	1016.8	8.9	11.5	999	99	99
2013	1	6	10	50	55	12	15.1	2.24	12.9	6.06	265	1018.1	8.9	11.5	999	99	99
2013	1	6	11	50	8	7.7	8.9	2.21	12.9	6.36	281	1019.7	9	11.5	999	99	99
2013	1	6	12	50	344	6.7	7.9	2.06	10	6.69	267	1020.1	9.2	11.4	999	99	99
2013	1	6	13	50	1	7.9	9.4	2.26	10.81	7.08	273	1020.3	9.3	11.4	999	99	99
2013	1	6	14	50	353	4	5.3	2.16	10.81	7.23	275	1020.8	9.4	11.4	999	99	99
2013	1	6	15	50	351	3.3	4.3	2.51	10.81	8.53	273	1021.2	9.3	11.3	999	99	99
2013	1	6	16	50	7	3.3	4.4	2.8	10	8.34	253	1022.2	9.7	11.2	999	99	99
2013	1	6	17	50	2	3.9	5.7	3.48	9.09	8.43	258	1022.9	9.9	11.1	999	99	99
2013	1	6	18	50	348	4.7	6.4	3.47	10	8.32	249	1022.7	10.2	11.2	999	99	99
2013	1	6	19	50	335	8.3	10.1	3.37	14.81	8.54	278	1022	10.5	11.3	999	99	99
2013	1	6	20	50	347	6.8	8.4	3.39	12.9	8.38	276	1021.8	10.5	11.4	999	99	99
2013	1	6	21	50	335	6.6	8.4	3.56	13.79	8.55	267	1021.5	10.6	11.5	999	99	99
2013	1	6	22	50	325	6.8	8.6	3.7	14.81	8.64	286	1021.7	10.8	11.5	999	99	99
2013	1	6	23	50	326	6.4	8.3	3.46	14.81	8.18	293	1021.8	11.1	11.6	999	99	99
2013	1	7	0	50	324	8.1	9.8	3.57	13.79	8.28	282	1022.1	11.1	11.6	999	99	99
2013	1	7	1	50	326	7.7	9.3	3.52	13.79	8.35	291	1021.8	11	11.5	999	99	99
2013	1	7	2	50	323	7.7	9.5	3.54	13.79	8.49	286	1022.2	11	11.5	999	99	99
2013	1	7	3	50	320	8.6	10.4	3.75	13.79	8.39	290	1022.3	10.9	11.4	999	99	99
2013	1	7	4	50	328	8.2	9.9	3.27	12.12	8.07	282	1022.4	11	11.4	999	99	99
2013	1	7	5	50	330	9.4	11.2	2.97	13.79	7.76	290	1022.5	10.9	11.4	999	99	99
2013	1	7	6	50	326	9	10.9	3.35	12.9	8.66	287	1022.3	10.8	11.4	999	99	99
2013	1	7	7	50	328	9.7	11.8	3.34	13.79	8.84	289	1022.5	10.8	11.4	999	99	99
2013	1	7	8	50	331	8.1	10.1	3.37	13.79	8.67	285	1022.5	10.8	11.4	999	99	99
2013	1	7	9	50	327	8	9.7	2.93	12.9	8.45	269	1022.4	10.8	11.4	999	99	99
2013	1	7	10	50	323	10.2	12.3	3	13.79	8.33	271	1023.3	10.9	11.4	999	99	99
2013	1	7	11	50	324	9.6	12	2.95	13.79	7.94	273	1022.6	10.9	11.4	999	99	99
2013	1	7	12	50	326	9.9	12.5	2.9	12.9	8.04	281	1022.8	11	11.4	999	99	99
2013	1	7	13	50	320	8.8	10.7	2.9	12.9	7.83	289	1022.5	11.1	11.5	999	99	99
2013	1	7	14	50	322	8.6	10.7	2.81	13.79	7.48	285	1022.9	11.3	11.5	999	99	99
2013	1	7	15	50	330	7.5	9.8	2.81	12.9	7.34	279	1023.5	11.5	11.5	999	99	99
2013	1	7	16	50	329	8.9	10.9	3.18	13.79	8.17	280	1024.1	11.6	11.5	999	99	99
2013	1	7	17	50	332	7.9	9.2	2.8	12.9	7.72	278	1024.7	11.5	11.5	999	99	99
2013	1	7	18	50	337	5.8	7	2.68	14.81	7.7	274	1025.1	11.6	11.6	999	99	99
2013	1	7	19	50	325	8.1	10.1	2.82	12.12	7.58	293	1024	11.8	11.7	999	99	99
2013	1	7	20	50	323	9.6	12	2.77	12.9	7.53	277	1023	11.7	11.7	999	99	99
2013	1	7	21	50	324	9.4	11.5	2.59	14.81	6.87	283	1022.5	11.7	11.8	999	99	99
2013	1	7	22	50	329	10	12.4	2.86	12.9	7.24	282	1022.2	12	11.8	999	99	99
2013	1	7	23	50	331	8.8	11	2.8	13.79	7.61	280	1022.2	12.1	11.8	999	99	99
2013	1	8	0	50	340	6.6	8.5	2.65	12.12	7.17	278	1022.5	12	11.9	999	99	99
2013	1	8	1	50	337	7.9	9.6	2.87	12.9	7.01	278	1022.2	11.9	11.9	999	99	99
2013	1	8	2	50	331	8.4	10.4	2.79	12.12	7.46	297	1022	11.9	11.9	999	99	99
2013	1	8	3	50	329	9.2	11.2	2.79	12.12	7.11	290	1021.9	11.9	11.9	999	99	99
2013	1	8	4	50	333	8.2	9.8	2.72	12.12	7.34	280	1022.2	12	11.8	999	99	99
2013	1	8	5	50	328	6.8	8.5	2.65	12.12	7.33	279	1022.1	11.9	11.8	999	99	99
2013	1	8	6	50	322	8.3	10.2	2.66	12.12	7.12	291	1022.3	11.8	11.8	999	99	99
2013	1	8	7	50	329	8	10.2	2.59	7.69	7.12	280	1022.4	11.7	11.7	999	99	99
2013	1	8	8	50	328	7.9	9.9	2.83	12.12	7.3	282	1022.5	11.6	11.7	999	99	99
2013	1	8	9	50	340	6.9	8.5	2.76	12.9	7.41	276	1022.7	11.7	11.7	999	99	99
2013	1	8	10	50	335	4.6	5.9	2.56	8.33	7.28	283	1023	11.6	11.7	999	99	99
2013	1	8	11	50	327	6.6	8	2.66	11.43	7.47	289	1022.7	11.5	11.7	999	99	99
2013	1	8	12	50	330	7.1	8.6	2.68	11.43	7.55	290	1022.3	11.5	11.7	999	99	99
2013	1	8	13	50	343	4.4	5.8	2.66	11.43	7.41	282	1022.5	11.4	11.7	999	99	99
2013	1	8	14	50	332	5.6	7	2.63	12.12	7.29	280	1022.9	11.4	11.7	999	99	99
2013	1	8	15	50	343	2.8	3.9	2.55	13.79	7.4	265	1023	11.3	11.7	999	99	99
2013	1	8	16	50	7	2.2	3.6	2.52	11.43	7.12	279	1023.9	11.1	11.6	999	99	99
2013	1	8	17	50	13	1.6	2.5	2.45	13.79	7.56	275	1024.7	11	11.7	999	99	99
2013	1	8	18	50	344	0.2	1.2	2.39	10.81	7.32	277	1024.2	11.7	11.8	999	99	99
2013	1	8	19	50	8	1.5	2.5	2.23	12.9	7.11	290	1023.4	11.4	11.9	999	99	99
2013	1	8	21	50	325	5	6.1	2.46	12.12	7.62	290	1021.9	11.3	12.1	999	99	99
2013	1	8	22	50	323	6.5	7.8	2.29	12.12	7.75	291	1021.9	11.3	12.1	999	99	99
2013	1	8	23	50	332	5.6	7	2.63	12.9	7.74	281	1021.5	11.4	12	999	99	99
2013	1	9	0	50	327	4.4	5.8	2.6	13.79	8.07	277	1021.2	11.3	12	999	99	99
2013	1	9	1	50	315	6	7.2	2.32	12.9	7.72	292	1021.5	10.5	11.9	999	99	99
2013	1	9	2	50	316	5.8	7.6	2.38	12.12	8.05	283	1021.3	10.3	11.9	999	99	99
2013	1	9	3	50	327	4.6	5.9	2.43	13.79	7.99	271	1021.8	10.1	11.9	999	99	99
2013	1	9	4	50	323	2.9	4.3	2.37	11.43	8.05	287	1021.4	10.1	11.8	999	99	99
2013	1	9	5	50	313	3.8	5.4	2.32	12.12	7.76	286	1021.8	10.1	11.8	999	99	99
2013	1	9	6	50	340	2.8	4.4	2.18	12.12	7.78	284	1021.6	10.1	11.8	999	99	99
2013	1	9	7	50	320	2.4	3.6	2.4	13.79	8.55	287	1021.6	9.7	11.7	999	99	99
2013	1	9	8	50	323	3.1	4.8	2.21	12.9	8.2	283	1021.3	10	11.7	999	99	99
2013	1	9	9	50	317	4.2	5.4	2.51	12.9	8.72	282	1021.3	10.2	11.7	999	99	99
2013	1	9	10	50	351	3.3	4.7	2.36	12.9	8.46	273	1020.7	10.4	11.7	999	99	99
2013	1	9	11	50	329	3.5	5.6	2.15	12.9	8.32	290	1020.5	10	11.7	999	99	99
2013	1	9	12	50	325	2.3	4	2.47	11.43	8.79	285	1020.1	9.7	11.7	999	99	99
2013	1	9	13	50	320	4.6	6.7	2.28	14.81	8.82	294	1020.1	10.4	11.6	999	99	99
2013	1	9	14	50	320	6.4	8.2	2.42	12.9	8.46	288	1020	10.7	11.6	999	99	99
2013	1	9	15	50	344	4	5	2.38	14.81	8.45	276	1020	10.3	11.6	999	99	99
2013	1	9	16	50	339	3.1	4.6	2.18	12.12	8.34	282	1020	10.5	11.6	999	99	99
2013	1	9	17	50	330	2.9	4.5	2.18	14.81	8.41	294	1020	10.8	11.7	999	99	99
2013	1	9	18	50	294	3.2	4.6	2.19	12.12	8.8	296	1019.6	11.1	11.7	999	99	99
2013	1	9	19	50	276	4.5	5.7	2.24	12.9	9.43	293	1018.8	11.4	11.8	999	99	99
2013	1	9	20	50	275	5.3	6.5	2.12	14.81	9.07	295	1017.8	11.6	11.8	999	99	99
2013	1	9	21	50	311	11.5	13.9	2.15	13.79	8.13	281	1017.2	10.9	11.9	999	99	99
2013	1	9	22	50	316	11.8	14	2.16	13.79	6.5	269	1017.5	9.8	11.9	999	99	99
2013	1	9	23	50	319	13.7	16.4	2.44	13.79	6.23	281	1017.5	9.7	11.9	999	99	99
2013	1	10	0	50	319	12.2	15.2	2.7	13.79	6.61	292	1017.3	10.2	11.8	999	99	99
2013	1	10	1	50	315	11.7	14.4	2.8	13.79	6.31	292	1017.3	10.1	11.8	999	99	99
2013	1	10	2	50	316	11.6	14.4	2.72	13.79	6.58	292	1017.4	10.3	11.8	999	99	99
2013	1	10	3	50	313	10.1	12.7	3.03	13.79	6.86	299	1018	9.9	11.8	999	99	99
2013	1	10	4	50	303	10.9	13.2	3.31	13.79	7.06	291	1018.6	9	11.8	999	99	99
2013	1	10	5	50	312	10.7	12.9	3.15	14.81	7.28	279	1018.8	9.5	11.8	999	99	99
2013	1	10	6	50	313	10.8	13.2	3.42	12.9	7.68	286	1019.1	9.3	11.8	999	99	99
2013	1	10	7	50	315	11.7	18.3	3.26	13.79	7.61	283	1019.2	9	11.8	999	99	99
2013	1	10	8	50	321	8.7	10.9	3.38	12.9	7.73	287	1019.3	9.3	11.8	999	99	99
2013	1	10	9	50	325	8.8	10.7	3.57	12.12	7.97	286	1019.5	9.3	11.8	999	99	99
2013	1	10	10	50	331	10.7	16.5	3.54	12.12	8.22	278	1019.7	8.8	11.8	999	99	99
2013	1	10	11	50	321	10.2	13.8	3.44	12.9	8.09	267	1019.5	8.8	11.8	999	99	99
2013	1	10	12	50	310	10.8	13.4	3.39	12.12	7.89	287	1019.2	8.7	11.8	999	99	99
2013	1	10	13	50	314	9.2	11.3	3.12	12.12	7.19	289	1019.6	8.3	11.8	999	99	99
2013	1	10	14	50	324	9.6	11.9	3.35	10	7.67	286	1019.8	8.3	11.7	999	99	99
2013	1	10	15	50	320	10.4	13	2.96	11.43	7.26	287	1020.1	8.4	11.7	999	99	99
2013	1	10	16	50	331	11.7	14.9	3.15	11.43	7.36	288	1020.4	8.3	11.7	999	99	99
2013	1	10	17	50	315	11.9	14.9	3.03	10.81	7.04	285	1020.5	8.3	11.7	999	99	99
2013	1	10	18	50	326	11.2	13.9	3.22	11.43	7.29	280	1020.8	8.6	11.7	999	99	99
2013	1	10	19	50	316	11.5	13.9	3.21	12.9	7.26	287	1020.3	8.8	11.6	999	99	99
2013	1	10	20	50	315	12.6	15.2	3.32	12.9	7.18	281	1019.7	8.8	11.7	999	99	99
2013	1	10	21	50	325	13.1	16.1	3.24	12.9	7.02	286	1019.7	9	11.7	999	99	99
2013	1	10	22	50	318	12.2	15.2	3.45	11.43	7.07	286	1019.9	9.1	11.7	999	99	99
2013	1	10	23	50	317	12.7	15.4	3.78	10.81	7.45	286	1020.3	9.3	11.7	999	99	99
2013	1	11	0	50	319	14.1	17	3.7	12.9	7.1	283	1020.5	9.3	11.7	999	99	99
2013	1	11	1	50	318	15	18.3	3.94	12.12	7.29	302	1020.7	9.3	11.7	999	99	99
2013	1	11	2	50	322	15	18.5	3.96	12.9	7.22	287	1021.2	9.4	11.6	999	99	99
2013	1	11	3	50	327	13.9	17.4	3.95	12.9	7.37	302	1021.6	9.4	11.6	999	99	99
2013	1	11	4	50	328	12.9	16.3	3.8	12.12	7.61	291	1022.5	9.4	11.7	999	99	99
2013	1	11	5	50	330	13.6	16.5	3.97	12.9	7.71	294	1022.7	9.3	11.7	999	99	99
2013	1	11	6	50	328	12.6	15.9	3.96	10.81	7.77	290	1023.2	9.3	11.7	999	99	99
2013	1	11	7	50	322	12.5	14.6	4.32	12.12	8.27	289	1023.4	9.2	11.7	999	99	99
2013	1	11	8	50	324	12.4	15.5	3.8	12.9	7.82	300	1022.8	9.3	11.6	999	99	99
2013	1	11	9	50	325	12	14.2	4.07	12.9	7.82	286	1023.2	9.1	11.6	999	99	99
2013	1	11	10	50	321	12.8	15.1	3.92	12.9	7.92	288	1023.2	9	11.6	999	99	99
2013	1	11	11	50	334	12	14.7	4.01	12.9	8.08	288	1023.4	8.9	11.5	999	99	99
2013	1	11	12	50	337	9.3	11.7	3.77	12.12	8.12	287	1023.6	9	11.5	999	99	99
2013	1	11	13	50	328	9.8	12.1	3.8	13.79	8.28	287	1023.9	8.9	11.4	999	99	99
2013	1	11	14	50	326	9.1	11.1	3.88	12.9	8.37	289	1024.2	8.8	11.4	999	99	99
2013	1	11	15	50	318	9.8	11.5	3.79	12.9	8.45	289	1024.5	8.9	11.4	999	99	99
2013	1	11	16	50	327	8.8	10.7	3.44	13.79	8.18	296	1025	8.9	11.4	999	99	99
2013	1	11	17	50	324	8.7	10.8	3.27	12.9	7.93	291	1025	9	11.4	999	99	99
2013	1	11	18	50	317	8.8	10.6	3.34	11.43	8.13	292	1024.6	9	11.4	999	99	99
2013	1	11	19	50	320	8.1	10	2.99	13.79	7.86	290	1023.7	9.2	11.4	999	99	99
2013	1	11	21	50	302	7.5	9.4	2.86	11.43	8.01	293	1022.5	9.3	11.4	999	99	99
