YYYY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2011	1	3	6	50	41	6.4	8.5	2.7	12.9	9.16	291	1015.6	10.1	11.2	999	99	99
2011	1	3	7	50	34	5.7	7.7	2.9	10.81	9.03	296	1016.1	10	11.2	999	99	99
2011	1	3	8	50	35	5.1	6.4	2.53	13.79	8.85	291	1016.4	9.9	11.1	999	99	99
2011	1	3	9	50	360	4.3	5.2	2.32	13.79	9.01	282	1016.6	10.2	11.1	999	99	99
2011	1	3	10	50	4	4.5	5.4	2.54	13.79	9.71	301	1016.7	10.4	11.1	999	99	99
2011	1	3	11	50	49	4	5.4	2.3	12.12	9.39	296	1016.7	10.2	11.1	999	99	99
2011	1	3	12	50	63	6.3	8.7	2.35	13.79	9.73	302	1016.1	9.8	11	999	99	99
2011	1	3	13	50	77	6	7.6	2.11	12.9	9.11	300	1016.2	9.9	11.1	999	99	99
2011	1	3	14	50	50	3.7	5.1	2.22	13.79	9.03	299	1017.5	9.8	11.1	999	99	99
2011	1	3	15	50	84	3.9	5.5	99	99	99	999	1017.8	9.6	11	999	99	99
2011	1	3	16	50	8	3.6	4.5	2.24	12.9	9.2	291	1018.4	10	11	999	99	99
2011	1	3	17	50	53	3	5	2.16	12.12	9.28	304	1019.1	10	11.1	999	99	99
2011	1	3	18	50	34	5.2	6.3	2.5	12.9	9.23	293	1019.4	10.2	11.3	999	99	99
2011	1	3	19	50	58	3.8	4.7	2.48	12.12	9.17	290	1019.2	10.2	11.4	999	99	99
2011	1	3	20	50	46	3.5	4.4	99	99	99	999	1018.8	10.8	11.5	999	99	99
2011	1	3	21	50	60	5.8	7.3	2.01	12.9	8.27	280	1018.5	10.7	11.6	999	99	99
2011	1	3	22	50	51	7.1	8.3	2.15	11.43	8.18	279	1018.5	11.1	11.6	999	99	99
2011	1	3	23	50	46	6.2	7.7	2.04	12.12	7.96	272	1019	11.3	11.5	999	99	99
2011	1	4	0	50	45	5.9	7.1	1.92	13.79	7.91	268	1019.4	11.1	11.4	999	99	99
2011	1	4	1	50	49	5.5	6.5	1.83	12.12	7.91	287	1020	10.7	11.3	999	99	99
2011	1	4	2	50	39	5	5.8	1.85	12.9	7.98	286	1020.6	10.4	11.3	999	99	99
2011	1	4	3	50	44	5.2	6.4	1.81	13.79	8.17	294	1020.9	10.6	11.3	999	99	99
2011	1	4	4	50	46	4.2	5.2	1.9	13.79	8.46	294	1021	10.5	11.2	999	99	99
2011	1	4	5	50	21	3.2	3.8	1.85	13.79	9.33	295	1021.3	10.2	11.3	999	99	99
2011	1	4	6	50	6	2.8	3.5	1.62	12.9	8.84	310	1022.3	10.3	11.2	999	99	99
2011	1	4	7	50	21	2.7	3.5	1.64	12.9	8.96	298	1022.5	10.5	11.2	999	99	99
2011	1	4	8	50	48	5.3	6.6	1.72	19.05	9.71	296	1022.3	10.1	11.2	999	99	99
2011	1	4	9	50	47	6.7	8.2	1.93	12.9	8.67	310	1022.5	9.6	11.2	999	99	99
2011	1	4	10	50	41	6.6	8.6	2.06	17.39	8.76	275	1022.9	9.7	11.2	999	99	99
2011	1	4	11	50	46	5.5	6.9	2.22	16	9.5	273	1022.9	9.6	11.2	999	99	99
2011	1	4	12	50	62	6.2	7.6	1.93	16	9.3	290	1022.6	9.5	11.2	999	99	99
2011	1	4	13	50	51	6.5	8.4	2.27	16	9.86	279	1023.2	9.3	11.1	999	99	99
2011	1	4	14	50	53	6.5	8.2	2.59	16	10.64	285	1023.8	8.9	11.1	999	99	99
2011	1	4	15	50	57	6.5	8.2	2.64	16	9.81	283	1023.8	8.8	11.1	999	99	99
2011	1	4	16	50	56	6.4	8.1	2.34	14.81	9.31	274	1024.7	9	11.1	999	99	99
2011	1	4	17	50	53	6.5	8.1	2.63	16	10.03	276	1025.6	9.4	11.2	999	99	99
2011	1	4	18	50	49	6.8	8.3	2.42	16	9.23	260	1026	9.5	11.3	999	99	99
2011	1	4	19	50	59	7.1	8.8	2.47	17.39	9.32	273	1025.3	9.6	11.3	999	99	99
2011	1	4	20	50	57	7.1	8.8	2.43	17.39	9.08	255	1024.7	10	11.4	999	99	99
2011	1	4	21	50	55	6.5	7.8	99	99	99	999	1024	10.6	11.4	999	99	99
2011	1	4	22	50	42	5.8	7.3	2.36	17.39	9.11	263	1023.7	11	11.5	999	99	99
2011	1	4	23	50	36	5.1	6.6	2.52	16	10	290	1023.9	11.4	11.5	999	99	99
2011	1	5	0	50	36	4.2	5.2	2.59	16	10.56	279	1024.2	11.4	11.5	999	99	99
2011	1	5	1	50	334	2.7	4.2	2.48	16	11.22	273	1024.6	11.1	11.4	999	99	99
2011	1	5	2	50	329	3.2	3.9	2.63	16	11.27	279	1025.2	10.9	11.4	999	99	99
2011	1	5	3	50	9	2.1	2.6	2.62	14.81	11.13	296	1025.5	11	11.3	999	99	99
2011	1	5	4	50	67	1.8	3.1	2.64	12.9	11.1	300	1025.6	10.9	11.3	999	99	99
2011	1	5	5	50	55	4	5.6	2.54	14.81	11.7	299	1025.4	10.9	11.3	999	99	99
2011	1	5	6	50	61	5.7	7.5	2.67	14.81	10.84	292	1025.3	10.3	11.3	999	99	99
2011	1	5	7	50	38	6.2	7.5	2.64	13.79	11	292	1025.5	10.1	11.2	999	99	99
2011	1	5	8	50	38	5.1	6.2	2.42	14.81	10.18	284	1025.7	10.5	11.2	999	99	99
2011	1	5	9	50	58	7.1	8.9	2.41	14.81	9.78	272	1025.5	10	11.2	999	99	99
2011	1	5	10	50	44	7.3	9	2.43	13.79	9.49	287	1025.8	9.9	11.2	999	99	99
2011	1	5	11	50	47	7.3	9	2.09	16	8.37	284	1025.8	10.2	11.2	999	99	99
2011	1	5	12	50	56	8	9.8	99	99	99	999	1025.4	9.5	11.2	999	99	99
2011	1	5	13	50	51	9	10.6	2.04	12.12	7.43	289	1025.6	9.4	11.2	999	99	99
2011	1	5	14	50	49	9	10.5	2.03	14.81	7.72	278	1026.2	9.1	11.1	999	99	99
2011	1	5	15	50	50	8.6	10.7	2.07	13.79	7.79	266	1026.4	9.6	11.1	999	99	99
2011	1	5	16	50	48	9.2	11.2	1.98	14.81	7.16	267	1027	9.4	11.1	999	99	99
2011	1	5	17	50	54	10.4	12.3	2.13	16	7.51	296	1027.2	9.2	11.2	999	99	99
2011	1	5	18	50	50	9.9	12	2.01	14.81	7	291	1027.2	9.2	11.2	999	99	99
2011	1	5	19	50	56	9	11.2	2.03	14.81	7.52	313	1026.3	9.8	11.3	999	99	99
2011	1	5	20	50	48	8.2	9.8	1.86	14.81	7.63	273	1025.4	10.4	11.3	999	99	99
2011	1	5	21	50	50	5.2	6.7	2.23	14.81	8.96	290	1025.4	11.1	11.3	999	99	99
2011	1	5	22	50	327	1.3	2	2.26	14.81	9.85	286	1025.7	11.5	11.4	999	99	99
2011	1	5	23	50	62	4.4	5.6	1.87	13.79	9.89	283	1025.3	11.8	11.6	999	99	99
2011	1	6	0	50	52	7.4	8.7	1.86	13.79	8.55	278	1024.6	11.4	11.5	999	99	99
2011	1	6	1	50	56	6.3	7.9	2.18	13.79	9.25	278	1024.5	11.3	11.4	999	99	99
2011	1	6	2	50	60	5.2	6.5	1.98	14.81	9.93	283	1025	11.2	11.3	999	99	99
2011	1	6	3	50	36	2.5	4.4	1.88	12.9	9.94	280	1025.3	11.3	11.2	999	99	99
2011	1	6	4	50	343	2.9	3.5	2.34	13.79	10.62	278	1025.4	10.6	11.2	999	99	99
2011	1	6	5	50	351	1.3	1.7	1.95	12.9	10.72	295	1025.7	10.6	11.2	999	99	99
2011	1	6	6	50	54	4.9	7.2	2.04	12.9	10.4	291	1025.8	10.9	11.1	999	99	99
2011	1	6	7	50	20	6	7.1	2.02	13.79	9.49	279	1025.4	10.7	11.1	999	99	99
2011	1	6	8	50	49	7.3	9.2	1.81	13.79	8.15	288	1024.7	10.8	11.1	999	99	99
2011	1	6	9	50	62	4.6	6.3	2.14	14.81	9.36	288	1024.8	10.5	11	999	99	99
2011	1	6	10	50	38	5.2	6.7	2.12	14.81	8.45	283	1024.7	11	11	999	99	99
2011	1	6	11	50	44	7.8	9.8	1.91	12.12	8.48	289	1024.4	10.7	11	999	99	99
2011	1	6	12	50	36	1.6	3.4	1.86	14.81	8.84	279	1024.5	10.5	10.9	999	99	99
2011	1	6	13	50	59	0.8	1.9	1.88	14.81	9.01	281	1024.2	10.3	10.9	999	99	99
2011	1	6	14	50	49	5	6	2.1	13.79	9.14	283	1024.1	9.7	10.9	999	99	99
2011	1	6	15	50	64	6	7.7	2.07	13.79	8.57	287	1024.2	9.6	10.9	999	99	99
2011	1	6	16	50	41	6.5	8	2.11	13.79	8.31	273	1024.4	9.3	10.9	999	99	99
2011	1	6	17	50	25	1.5	2.5	2.07	19.05	8.8	285	1024.6	10.2	11	999	99	99
2011	1	6	18	50	46	1.9	3.8	2.2	19.05	9.9	285	1024.2	10.5	11.1	999	99	99
2011	1	6	19	50	68	2.7	4.1	2.76	19.05	10.99	289	1023.3	10	11.2	999	99	99
2011	1	6	20	50	67	5.3	6.7	2.58	19.05	10.23	270	1022.4	9.1	11.3	999	99	99
2011	1	6	21	50	66	4.5	6.3	2.56	19.05	9.6	290	1021.8	8.9	11.3	999	99	99
2011	1	6	22	50	59	3.9	5.3	2.54	19.05	10.72	275	1022	10.3	11.4	999	99	99
2011	1	6	23	50	49	2	2.9	2.45	17.39	10.55	286	1021.8	10.5	11.4	999	99	99
2011	1	7	0	50	11	0.9	1.5	2.5	17.39	11.32	274	1021.4	10.6	11.4	999	99	99
2011	1	7	1	50	2	1.3	2	2.35	17.39	10.76	277	1021.1	10.3	11.1	999	99	99
2011	1	7	2	50	334	4.9	6	2.66	17.39	11.13	264	1021.2	10.3	11	999	99	99
2011	1	7	3	50	324	4.2	5.3	3.01	17.39	11.26	289	1021.3	10.2	11.2	999	99	99
2011	1	7	4	50	347	2.9	3.6	2.62	17.39	10.76	280	1021.3	10	11.2	999	99	99
2011	1	7	5	50	50	1.9	3.3	2.59	16	10.77	277	1021.2	9.5	11.2	999	99	99
2011	1	7	6	50	52	1.5	2.5	2.51	16	10.6	302	1021	9	11.1	999	99	99
2011	1	7	7	50	69	1.2	3	2.99	16	11.37	298	1020.8	9	11.1	999	99	99
2011	1	7	8	50	348	1.5	3.1	3.03	16	11.21	291	1020.5	8.8	10.9	999	99	99
2011	1	7	9	50	326	1.8	2.9	2.71	16	10.51	289	1020.2	8.2	10.5	999	99	99
2011	1	7	10	50	63	2.2	4.6	2.65	16	10.55	294	1020.2	7.9	10.4	999	99	99
2011	1	7	11	50	71	2.2	3.3	2.93	16	9.9	282	1019.9	7.6	10.5	999	99	99
2011	1	7	12	50	94	0.4	1.6	3.08	16	10.43	298	1019.8	7.5	10.5	999	99	99
2011	1	7	13	50	272	1.3	3	2.52	16	9.55	296	1019.9	7.7	10.5	999	99	99
2011	1	7	14	50	306	0.8	1.6	2.81	16	10.58	290	1020.3	7.3	10.5	999	99	99
2011	1	7	15	50	317	3.3	5	2.68	16	10	289	1020.6	6.6	10.5	999	99	99
2011	1	7	16	50	54	3.6	5.4	2.54	14.81	9.83	291	1020.9	7.2	10.5	999	99	99
2011	1	7	17	50	50	4.2	5.6	2.5	16	9.56	289	1021.1	6.5	10.8	999	99	99
2011	1	7	18	50	57	3.4	5.2	2.51	16	9.37	289	1021.3	6.6	10.9	999	99	99
2011	1	7	19	50	37	1.7	3	2.43	16	9.55	289	1020.4	7.2	11	999	99	99
2011	1	7	20	50	324	2.3	3.3	2.62	14.81	9.85	280	1019.7	7.9	11.2	999	99	99
2011	1	7	21	50	331	6.4	7.8	2.55	16	9.65	274	1019.1	8.8	11.2	999	99	99
2011	1	7	22	50	322	4.9	6.1	2.55	14.81	9.49	289	1019.2	9	11.2	999	99	99
2011	1	7	23	50	322	4.1	5.4	2.39	14.81	9.17	288	1019	9.2	11.3	999	99	99
2011	1	8	0	50	320	3.8	5.3	2.77	16	9.78	272	1018.9	9.3	11.2	999	99	99
2011	1	8	1	50	321	4.5	5.6	2.19	14.81	8.07	266	1018.7	9.8	11.2	999	99	99
2011	1	8	2	50	328	5.2	7.4	2.44	14.81	7.09	264	1018.5	10.2	11.2	999	99	99
2011	1	8	3	50	314	7.1	8.4	2.61	14.81	7.27	289	1018.2	10.5	11.2	999	99	99
2011	1	8	4	50	28	2.1	3.3	2.43	12.9	7.15	286	1018	9.9	11.2	999	99	99
2011	1	8	5	50	67	3.9	5.1	2.43	13.79	7.99	291	1017.9	8.6	11.2	999	99	99
2011	1	8	6	50	68	4.3	5.9	2.69	14.81	8.69	286	1017.9	8.3	11.1	999	99	99
2011	1	8	7	50	64	4.7	6.5	2.31	13.79	8.28	298	1018.2	7.6	11.1	999	99	99
2011	1	8	8	50	58	4	5.1	2.3	16	8.49	290	1018.1	7.6	11	999	99	99
2011	1	8	9	50	61	3.1	4.1	2.49	14.81	8.66	288	1018.3	7.7	11	999	99	99
2011	1	8	10	50	58	3	4.2	2.34	12.12	8.61	307	1018.7	7.7	11	999	99	99
2011	1	8	11	50	83	1.9	3.3	2.04	14.81	8.39	293	1018.5	7.9	10.6	999	99	99
2011	1	8	12	50	29	3.4	5.1	2.25	13.79	8.52	302	1018.2	8.1	10.4	999	99	99
2011	1	8	13	50	52	4.6	6.3	2.3	12.12	8.28	301	1018.3	7.6	10.4	999	99	99
2011	1	8	14	50	55	4.7	6.4	2.19	14.81	7.83	306	1018.4	7.3	10.5	999	99	99
2011	1	8	15	50	65	5.1	6.9	2.12	14.81	7.42	310	1018.4	7.3	10.5	999	99	99
2011	1	8	16	50	53	3.7	4.8	2.14	14.81	7.44	299	1019.3	7.1	10.5	999	99	99
2011	1	8	17	50	53	3.6	4.8	1.98	14.81	7.51	284	1019.4	7.2	10.5	999	99	99
2011	1	8	18	50	89	4.7	5.9	2.01	13.79	7.8	298	1018.7	7.1	10.6	999	99	99
2011	1	8	19	50	60	2.2	3.5	1.98	13.79	7.6	301	1018.6	6.8	10.6	999	99	99
2011	1	8	20	50	49	1.5	2.4	1.82	12.12	7.61	297	1018.2	6.6	10.7	999	99	99
2011	1	8	21	50	52	1	1.6	1.97	12.9	8.07	291	1017.9	7.1	10.7	999	99	99
2011	1	8	22	50	101	1.1	1.9	1.86	13.79	7.5	257	1017.5	7.9	10.8	999	99	99
2011	1	8	23	50	322	7.5	9.7	1.98	12.9	6.83	275	1017.6	10.3	11	999	99	99
2011	1	9	0	50	319	10.6	12.5	2.25	12.9	6.42	280	1017.4	10.6	11.1	999	99	99
2011	1	9	1	50	318	12.1	14.1	2.38	13.79	6.22	261	1017	10.3	11.2	999	99	99
2011	1	9	2	50	317	12.6	15.6	2.83	8.33	6.52	304	1016.5	10.3	11.2	999	99	99
2011	1	9	3	50	320	10.5	12.9	2.87	9.09	6.58	303	1016.5	10.4	11.2	999	99	99
2011	1	9	4	50	341	6.1	7.6	2.9	8.33	6.56	298	1017.3	9.4	11.2	999	99	99
2011	1	9	5	50	333	6.4	7.8	2.72	9.09	6.85	302	1017.8	9.1	11.2	999	99	99
2011	1	9	6	50	344	5.6	7.3	2.38	8.33	6.75	300	1018	8.8	11.2	999	99	99
2011	1	9	7	50	341	4.7	6.4	2.41	9.09	7.12	310	1018.1	8.3	11.1	999	99	99
2011	1	9	8	50	340	3.7	5.2	2.4	10	7.22	305	1018.6	8.1	11.1	999	99	99
2011	1	9	9	50	30	4.1	5.3	2.46	8.33	7.67	301	1018.9	7.3	10.3	999	99	99
2011	1	9	10	50	30	4.2	5.2	2.3	8.33	7.41	304	1019.2	6.8	10.1	999	99	99
2011	1	9	11	50	58	3.9	5.1	2.3	9.09	7.43	301	1019.3	6.6	10	999	99	99
2011	1	9	12	50	60	2.6	3.9	2.18	9.09	7.17	304	1019.5	6.2	10	999	99	99
2011	1	9	13	50	356	1.5	2.4	2.21	9.09	7.4	306	1020.1	6.5	9.9	999	99	99
2011	1	9	14	50	30	2	2.9	2.19	8.33	7.19	311	1020.3	6.5	9.9	999	99	99
2011	1	9	15	50	45	2.6	3.8	2	9.09	6.95	308	1020.3	6.4	9.9	999	99	99
2011	1	9	16	50	63	2.1	3.1	1.88	9.09	7.07	305	1021.4	6.6	9.9	999	99	99
2011	1	9	17	50	32	1.8	3.1	1.81	9.09	6.94	307	1021.8	6.8	10.1	999	99	99
2011	1	9	18	50	328	2.7	4.9	1.75	7.69	6.79	305	1021.8	7.1	10.3	999	99	99
2011	1	9	19	50	326	2.5	3.3	1.71	12.12	6.96	284	1021.1	7.2	10.5	999	99	99
2011	1	9	20	50	347	3.7	5	1.83	21.05	7.49	217	1020	7.4	10.7	999	99	99
2011	1	9	21	50	12	2.7	3.7	1.64	19.05	7	312	1019.9	7.8	11	999	99	99
2011	1	9	22	50	345	1.4	2.3	1.7	19.05	7.55	317	1020	8.4	11.2	999	99	99
2011	1	9	23	50	17	0.9	1.6	1.75	19.05	7.67	284	1020.6	8.6	11.2	999	99	99
2011	1	10	0	50	330	4.6	5.6	1.84	19.05	7.82	298	1020.7	9.3	11	999	99	99
2011	1	10	1	50	328	5.3	6.6	1.8	19.05	7.35	280	1020.9	9.4	10.9	999	99	99
2011	1	10	2	50	324	5.7	7.4	1.77	19.05	6.87	283	1021.3	9.7	10.8	999	99	99
2011	1	10	3	50	330	6.6	7.9	1.88	19.05	6.63	295	1021.7	10	10.8	999	99	99
2011	1	10	4	50	347	3.9	4.7	1.9	19.05	6.66	340	1021.7	9.5	10.8	999	99	99
2011	1	10	5	50	11	2.9	3.7	1.86	17.39	6.48	287	1022	9	10.8	999	99	99
2011	1	10	6	50	39	2.4	3.3	1.72	19.05	6.65	262	1022.3	8.7	10.6	999	99	99
2011	1	10	7	50	81	2.2	3.1	1.81	17.39	7.46	301	1022.1	8.6	10.5	999	99	99
2011	1	10	8	50	62	3.2	3.9	1.59	17.39	7.11	285	1022.2	7.9	10.5	999	99	99
2011	1	10	9	50	60	2.7	3.5	1.71	17.39	7.7	270	1022.3	8	10.6	999	99	99
2011	1	10	10	50	61	2.4	3.4	1.78	17.39	8.27	294	1022.3	8.1	10.6	999	99	99
2011	1	10	11	50	63	3.2	4.1	1.74	17.39	7.92	300	1022.5	7.8	10.6	999	99	99
2011	1	10	12	50	65	5.9	7.2	1.54	17.39	7.4	302	1022.4	7.1	10.2	999	99	99
2011	1	10	13	50	57	6.5	8.2	1.42	17.39	6.25	225	1022.4	7.3	10.3	999	99	99
2011	1	10	14	50	61	6.5	8	1.58	17.39	7.02	285	1022.7	6.6	10.3	999	99	99
2011	1	10	15	50	63	6.1	7.3	1.59	16	7.03	285	1023.1	6.8	10.3	999	99	99
2011	1	10	16	50	61	8.3	10	1.5	17.39	6.19	311	1023	6.9	10.4	999	99	99
2011	1	10	17	50	58	8.3	9.9	1.49	17.39	6.29	309	1023.3	6.6	10.5	999	99	99
2011	1	10	18	50	63	8.3	10.1	1.38	16	5.51	262	1023	6.9	10.6	999	99	99
2011	1	10	19	50	63	6.8	8	1.35	16	5.54	299	1022.6	7.5	10.7	999	99	99
2011	1	10	20	50	52	6.7	7.6	1.3	16	5.65	265	1022.2	7.8	10.8	999	99	99
2011	1	10	21	50	55	6.4	7.6	1.27	16	6.32	282	1021.6	8.4	10.9	999	99	99
2011	1	10	22	50	59	6.6	8.1	1.2	16	6.08	293	1021.5	8.6	10.9	999	99	99
2011	1	10	23	50	58	5	6.3	1.23	16	6.75	300	1022.1	8.6	10.9	999	99	99
2011	1	11	0	50	57	7	8.3	1.1	14.81	6.44	316	1021.7	8.5	10.6	999	99	99
2011	1	11	1	50	49	6.6	7.7	1.18	14.81	6.72	260	1021.3	8.5	10.5	999	99	99
2011	1	11	2	50	49	4.8	6.1	1.17	14.81	6.83	288	1021.6	8.7	10.5	999	99	99
2011	1	11	3	50	57	8.2	9.7	1.2	16	6.43	312	1021.4	8.5	10.5	999	99	99
2011	1	11	4	50	50	6.5	8.2	1.22	14.81	5.47	314	1021.8	8.5	10.5	999	99	99
2011	1	11	5	50	49	8.3	9.5	99	99	99	999	1021.7	8.7	10.4	999	99	99
2011	1	11	6	50	26	6.4	10.4	1.17	14.81	5.9	290	1021.8	9.4	10.4	999	99	99
2011	1	11	7	50	53	7.6	9.1	1.07	16	5.95	308	1021.4	8.5	10.5	999	99	99
2011	1	11	8	50	54	9.4	11.2	1.06	14.81	5.17	244	1020.9	7.9	10.6	999	99	99
2011	1	11	9	50	57	9	10.5	1.22	16	5.24	287	1021.7	7.8	10.6	999	99	99
2011	1	11	10	50	56	10.1	11.7	1.16	14.81	4.62	311	1021.4	7.8	10.6	999	99	99
2011	1	11	11	50	62	9.7	11.1	1.12	14.81	4.82	313	1021.4	7.6	10.3	999	99	99
2011	1	11	12	50	58	10.3	12.6	1.25	14.81	4.66	157	1020.4	7.6	10.3	999	99	99
2011	1	11	13	50	68	9.1	10.9	1.11	14.81	4.38	317	1021.2	7.8	10.3	999	99	99
2011	1	11	14	50	66	8.3	10	1.1	14.81	4.41	292	1021.6	7.9	10.3	999	99	99
2011	1	11	15	50	68	10.2	11.7	1	14.81	4.23	297	1021.7	8.2	10.3	999	99	99
2011	1	11	16	50	65	10.2	11.8	1.1	14.81	4.56	303	1021.5	8.2	10.3	999	99	99
2011	1	11	17	50	71	9.6	11.1	1.12	14.81	4.31	301	1021.6	8.6	10.3	999	99	99
2011	1	11	18	50	71	9.5	10.9	1.01	13.79	4.23	296	1021.6	8.4	10.4	999	99	99
2011	1	11	19	50	70	9.5	11	1.06	13.79	4.3	246	1021.1	9.1	10.6	999	99	99
2011	1	11	20	50	76	10	11.9	99	99	99	999	1020.3	8.8	10.6	999	99	99
2011	1	11	21	50	78	8.9	10.4	99	99	99	999	1020.3	9	10.7	999	99	99
2011	1	11	22	50	73	8.9	10.6	1.01	13.79	3.72	324	1020	8.7	10.7	999	99	99
