YYYY	MM	DD	hh	mm	WDIR	WSPD	GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2015	1	5	21	50	89	8.8	10.1	1.09	14.81	5.32	273	1024.8	14	13.3	999	99	99
2015	1	5	22	50	75	8.9	10.4	1.13	14.81	5.2	270	1024.8	14.5	13.2	999	99	99
2015	1	5	23	50	62	7.1	10	1.15	14.81	5.67	248	1024.6	14.8	13.2	999	99	99
2015	1	6	0	50	48	3	5.6	0.98	14.81	6.23	280	1024.8	14.2	13.1	999	99	99
2015	1	6	1	50	55	3.3	5.9	0.97	14.81	7.08	273	1024.6	14.6	13.1	999	99	99
2015	1	6	2	50	63	6.9	8.2	0.92	14.81	5.61	274	1024.1	14.6	13.1	999	99	99
2015	1	6	3	50	73	5.3	6.6	0.99	13.79	6.46	288	1024	14.5	13	999	99	99
2015	1	6	4	50	82	8.1	10.3	0.94	13.79	6.14	269	1024.1	14.7	13	999	99	99
2015	1	6	5	50	75	8.3	10.5	1.04	14.81	5.07	277	1023.6	14.2	13	999	99	99
2015	1	6	6	50	94	8.9	10	1.14	13.79	5.36	280	1022.7	13.6	13	999	99	99
2015	1	6	7	50	98	9.2	11.2	1.08	13.79	5.08	281	1022.4	13.7	13	999	99	99
2015	1	6	8	50	86	9.2	10.5	1.09	14.81	5.08	325	1022.4	14.3	13	999	99	99
2015	1	6	9	50	98	8.1	9.3	1.04	13.79	5.43	292	1022.8	13.8	13	999	99	99
2015	1	6	10	50	89	7.5	9.1	1.05	13.79	5.29	284	1022.8	13.6	13	999	99	99
2015	1	6	11	50	88	9	10.8	1.03	13.79	4.45	282	1022.2	13.8	13	999	99	99
2015	1	6	12	50	72	9.3	11.1	1.08	13.79	4.68	302	1022.1	14.4	13	999	99	99
2015	1	6	13	50	80	10.6	12.2	1.11	13.79	4.48	305	1021.9	14.2	12.9	999	99	99
2015	1	6	14	50	78	9.4	10.9	1.13	13.79	4.53	314	1022.8	13.4	12.9	999	99	99
2015	1	6	15	50	88	10	11.8	1.13	13.79	4.74	267	1023	12.9	12.9	999	99	99
2015	1	6	16	50	85	10.3	13.7	1.03	12.9	4.72	270	1023.9	12.8	12.9	999	99	99
2015	1	6	17	50	80	10.5	12.6	1.09	13.79	4.45	277	1023.6	12.7	12.9	999	99	99
2015	1	6	18	50	83	8.7	10.4	1.09	12.12	4.66	288	1023.6	13.4	13	999	99	99
2015	1	6	19	50	85	8.9	10.6	1.01	12.9	5	283	1022.7	13.8	13.1	999	99	99
2015	1	6	20	50	82	7.7	9	0.93	12.9	4.85	272	1021.8	14.2	13.1	999	99	99
2015	1	6	21	50	84	8	9.5	0.97	12.9	4.78	273	1021.1	14.5	13.2	999	99	99
2015	1	6	22	50	85	7.6	8.9	1.03	9.09	4.85	277	1021.1	15	13.2	999	99	99
2015	1	6	23	50	92	6.6	7.7	0.97	10	5.15	256	1021.2	15	13.2	999	99	99
2015	1	7	0	50	89	6.3	7.4	0.99	19.05	6.09	286	1021.2	15.1	13.2	999	99	99
2015	1	7	1	50	93	6	7.1	0.91	9.09	5.94	274	1021.2	15.1	13.2	999	99	99
2015	1	7	2	50	94	7.1	8.3	0.93	10.81	5.58	298	1021.4	15	13.1	999	99	99
2015	1	7	3	50	93	7.4	9.1	1.04	9.09	5.8	271	1021.6	14.9	13.1	999	99	99
2015	1	7	4	50	85	6.8	8.1	1.08	10.81	5.73	279	1021.9	14.8	13.1	999	99	99
2015	1	7	5	50	92	8.1	9.4	1.07	17.39	5.85	262	1021.5	14.7	13	999	99	99
2015	1	7	6	50	90	8.9	10.1	1.1	10.81	5.62	276	1021.1	14.8	13	999	99	99
2015	1	7	7	50	90	7.5	8.7	1.29	17.39	5.92	104	1021.1	14.4	13	999	99	99
2015	1	7	8	50	97	7.3	9.1	1.14	12.12	5.52	271	1021.2	14.6	12.9	999	99	99
2015	1	7	9	50	89	8.1	9.4	1.14	17.39	5.84	278	1020.9	14.2	12.9	999	99	99
2015	1	7	10	50	99	9.1	10.3	1.19	12.9	5.75	257	1020.7	14.3	12.9	999	99	99
2015	1	7	11	50	90	8.2	10.2	1.19	11.43	5.7	258	1020.4	14.3	12.9	999	99	99
2015	1	7	12	50	93	8.6	9.9	1.27	11.43	5.59	255	1019.7	13.9	12.8	999	99	99
2015	1	7	13	50	96	8.3	10.2	1.24	16	5.64	306	1020	13.7	12.8	999	99	99
2015	1	7	14	50	87	8.8	10.9	1.25	12.12	5.54	262	1020.7	14.9	12.8	999	99	99
2015	1	7	15	50	93	7.4	9.3	1.32	12.12	5.96	265	1021.4	14.2	12.8	999	99	99
2015	1	7	16	50	88	9.9	13.6	1.14	11.43	5.23	260	1021.9	15.6	12.8	999	99	99
2015	1	7	17	50	89	8.9	10.6	1.29	11.43	5.69	254	1022.5	15.2	12.8	999	99	99
2015	1	7	18	50	92	7.5	9.1	1.32	11.43	6	263	1022.1	14.6	12.8	999	99	99
2015	1	7	19	50	92	7.2	8.5	1.2	10.81	5.9	264	1021.1	14.8	12.9	999	99	99
2015	1	7	20	50	96	7.5	8.7	1.28	11.43	6.55	272	1020.1	15.3	13	999	99	99
2015	1	7	21	50	88	7.5	8.6	1.24	10.81	6.31	265	1019.5	15.8	13	999	99	99
2015	1	7	22	50	90	6.4	8.2	1.24	10.81	6.13	260	1019.2	16.2	13.1	999	99	99
2015	1	7	23	50	90	6.1	7.6	1.27	10.81	6.67	259	1019.3	16.2	13.1	999	99	99
2015	1	8	0	50	93	5.6	6.9	1.14	11.43	6.93	254	1019.1	15.8	13.1	999	99	99
2015	1	8	1	50	89	6.8	7.8	1.07	9.09	7.18	265	1018.8	16.2	13	999	99	99
2015	1	8	2	50	105	4.9	5.9	1.22	10.81	7.84	267	1018.8	15.9	13	999	99	99
2015	1	8	3	50	91	4.1	4.6	1.12	10.81	8.08	270	1018.7	15.4	12.9	999	99	99
2015	1	8	4	50	83	4.3	5	1.16	10	8.63	264	1018.6	15.2	12.8	999	99	99
2015	1	8	5	50	108	3.6	4.3	1.08	10.81	7.82	266	1018.5	14.8	12.8	999	99	99
2015	1	8	6	50	97	4.8	5.8	1.07	14.81	7.81	276	1018.4	14.8	12.8	999	99	99
2015	1	8	7	50	94	4.4	5.2	1.16	10	8.27	270	1018.4	14.9	12.8	999	99	99
2015	1	8	8	50	92	5	5.8	1.23	10	8.43	268	1018	14.4	12.7	999	99	99
2015	1	8	9	50	89	5.9	6.6	1.03	10.81	8.3	263	1017.9	14.7	12.7	999	99	99
2015	1	8	10	50	98	4.8	5.6	1.19	10.81	8.35	267	1018.3	14.3	12.7	999	99	99
2015	1	8	12	50	100	7.4	8.4	1.22	10	7.42	275	1017.1	14.6	12.8	999	99	99
2015	1	8	13	50	88	7.9	9.3	1.21	19.05	6.34	308	1016.8	13.8	12.8	999	99	99
2015	1	8	14	50	90	7.1	8.6	1.19	10	6.04	266	1016.9	13.8	12.8	999	99	99
2015	1	8	15	50	92	6.9	8.3	1.12	19.05	6.48	295	1017.4	13.9	12.7	999	99	99
2015	1	8	16	50	118	2.6	5.1	1.13	19.05	6.94	289	1018.8	14	12.7	999	99	99
2015	1	8	17	50	106	4.5	5.8	1.06	14.81	7.18	234	1019	14	12.8	999	99	99
2015	1	8	18	50	113	4.4	6	1.21	17.39	8	308	1018.6	13.9	12.8	999	99	99
2015	1	8	19	50	83	4	4.7	1.16	17.39	7.84	315	1017.8	13.6	12.8	999	99	99
2015	1	8	20	50	80	4.1	4.9	1.18	14.81	8.47	249	1016.8	13.5	12.8	999	99	99
2015	1	8	21	50	70	2.5	3.1	1.23	17.39	8.88	277	1016.7	13.6	12.9	999	99	99
2015	1	8	22	50	99	4.2	5.3	1.28	17.39	9.46	308	1016.4	14.5	12.9	999	99	99
2015	1	8	23	50	92	4.5	5.3	1.16	17.39	9.21	302	1016.1	14.4	12.9	999	99	99
2015	1	9	0	50	89	5.7	6.4	1.26	17.39	9.1	284	1016.1	14.9	12.9	999	99	99
2015	1	9	1	50	94	4.8	5.7	1.35	17.39	9.11	296	1016.3	14.9	12.9	999	99	99
2015	1	9	2	50	95	3.9	4.9	1.43	17.39	9.17	282	1016.4	14.6	12.8	999	99	99
2015	1	9	3	50	46	4.9	6.3	1.43	17.39	9.64	278	1016.2	14.4	12.8	999	99	99
2015	1	9	4	50	58	2.7	3.8	1.51	17.39	9.97	288	1016.5	13.6	12.8	999	99	99
2015	1	9	5	50	73	1.4	2.4	1.49	17.39	10.36	282	1016.6	13.5	12.8	999	99	99
2015	1	9	6	50	72	1.6	2.3	1.5	17.39	10.38	267	1016.3	13.2	12.7	999	99	99
2015	1	9	7	50	58	2.1	3	1.75	16	11.22	275	1016.2	13.6	12.7	999	99	99
2015	1	9	8	50	165	0.2	0.7	1.48	16	10.29	279	1016.1	13.4	12.7	999	99	99
2015	1	9	9	50	72	2.3	3.4	1.76	16	10.6	272	1016	13.4	12.7	999	99	99
2015	1	9	10	50	108	4	5.3	1.79	16	10.81	285	1016.3	13.4	12.7	999	99	99
2015	1	9	11	50	117	2.7	4	1.67	13.79	10.38	284	1016.1	13.5	12.7	999	99	99
2015	1	9	12	50	132	2.7	3.4	1.66	12.9	10.1	283	1015.8	13.2	12.7	999	99	99
2015	1	9	13	50	122	2.5	3.6	1.74	16	9.85	287	1016.1	13	12.6	999	99	99
2015	1	9	14	50	105	3.4	4.4	1.99	13.79	10.18	275	1015.9	12.9	12.6	999	99	99
2015	1	9	15	50	124	3.6	4.6	2.06	16	10.52	286	1016.2	12.8	12.6	999	99	99
2015	1	9	16	50	108	2.2	3.2	2.05	16	10.61	290	1017	13	12.6	999	99	99
2015	1	9	17	50	75	2.1	3.4	1.96	13.79	10.37	272	1017.2	13	12.6	999	99	99
2015	1	9	18	50	74	2.7	4.2	2.19	12.12	10.61	274	1016.9	13.2	12.7	999	99	99
2015	1	9	19	50	95	2.3	3.3	2.04	14.81	10.32	286	1016.1	13.2	12.9	999	99	99
2015	1	9	20	50	160	1.5	2.6	2.04	14.81	10.43	286	1015.4	13.9	13.1	999	99	99
2015	1	9	21	50	286	2.7	3.7	1.95	12.9	10.15	275	1015.4	13.6	13.3	999	99	99
2015	1	9	22	50	309	1.9	2.7	2.19	16	10.47	274	1015.5	13.5	13.4	999	99	99
2015	1	9	23	50	163	1.1	1.9	1.88	11.43	10.15	289	1015.6	13.6	13.4	999	99	99
2015	1	10	0	50	311	2.7	4.6	1.92	12.9	9.95	265	1015.5	11.9	13.3	999	99	99
2015	1	10	1	50	226	3.2	4	2	12.9	9.83	276	1016	11.6	13.2	999	99	99
2015	1	10	2	50	178	3.1	4.4	1.96	14.81	10.07	302	1016.2	11.5	13.2	999	99	99
2015	1	10	3	50	267	1.5	2.9	2.05	14.81	10.59	287	1016.3	11.9	13.1	999	99	99
2015	1	10	4	50	56	0.6	1.4	1.96	14.81	9.97	274	1016.2	11.1	13	999	99	99
2015	1	10	5	50	10	2.4	3.2	2.05	13.79	10.32	269	1016.5	11	13	999	99	99
2015	1	10	6	50	105	1.5	2.7	1.83	14.81	9.66	282	1016.3	11.2	12.9	999	99	99
2015	1	10	7	50	339	2.4	3.4	1.92	13.79	10.22	277	1015.8	11.1	12.9	999	99	99
2015	1	10	8	50	68	1.3	2.2	1.63	13.79	9.6	271	1015.6	11	12.9	999	99	99
2015	1	10	9	50	104	0.4	1.7	2.12	14.81	10.54	276	1015.7	10.6	12.8	999	99	99
2015	1	10	10	50	269	0.3	1.6	1.77	14.81	9.7	279	1015.9	10.6	12.8	999	99	99
2015	1	10	11	50	255	1.5	2.7	1.88	12.9	9.83	285	1015.8	10.6	12.7	999	99	99
2015	1	10	12	50	295	3.3	4.2	1.73	13.79	9.75	269	1016.1	10.5	12.7	999	99	99
2015	1	10	13	50	342	1.5	2.4	2.01	12.9	10.32	281	1016	10.7	12.7	999	99	99
2015	1	10	14	50	40	1	1.9	1.74	13.79	9.54	275	1016.5	10.8	12.7	999	99	99
2015	1	10	15	50	53	3.1	4.4	1.55	13.79	9.29	258	1016.2	11.1	12.7	999	99	99
2015	1	10	17	50	7	1.2	2.2	1.91	13.79	9.86	272	1017.7	11.5	12.7	999	99	99
2015	1	10	18	50	36	0.8	1.7	1.72	12.9	9.53	269	1017.2	11.9	12.7	999	99	99
2015	1	10	19	50	11	2.1	2.7	1.65	11.43	9.54	260	1016.2	12	12.8	999	99	99
2015	1	10	20	50	326	2.4	3.3	1.71	13.79	9.49	284	1015.5	12.2	13	999	99	99
2015	1	10	21	50	305	3.1	3.8	1.7	12.12	9.79	270	1015.2	12.5	13.1	999	99	99
2015	1	10	22	50	313	4.6	5.4	1.6	13.79	9.45	283	1015.1	12.7	13.2	999	99	99
2015	1	10	23	50	315	4.3	5.1	1.61	13.79	9.16	275	1015.3	12.6	13.2	999	99	99
2015	1	11	0	50	309	3.9	4.8	1.7	12.9	9.14	273	1015.5	12.6	13.2	999	99	99
2015	1	11	1	50	326	4.1	5.1	1.59	13.79	8.85	277	1015.5	12.7	13.2	999	99	99
2015	1	11	2	50	312	4.6	5.6	1.61	13.79	8.9	282	1015.9	12.7	13.1	999	99	99
2015	1	11	3	50	320	4.4	5.5	1.7	12.9	9.06	276	1016.2	12.9	13.1	999	99	99
2015	1	11	4	50	329	3	3.8	1.53	11.43	8.41	264	1016.5	12.9	13.1	999	99	99
2015	1	11	5	50	6	2.2	2.6	1.68	12.9	8.87	272	1016.6	12.7	13.2	999	99	99
2015	1	11	6	50	335	2.1	2.8	1.59	12.9	8.39	275	1016.8	12.7	13.1	999	99	99
2015	1	11	7	50	321	3.1	4	1.61	13.79	8.14	260	1016.9	12.7	13.1	999	99	99
2015	1	11	8	50	304	3.8	4.7	1.72	12.9	8.33	271	1016.9	12.7	13.3	999	99	99
2015	1	11	9	50	326	3.4	4.3	1.69	12.12	8.05	262	1016.8	13	13.3	999	99	99
2015	1	11	10	50	324	3.8	4.8	1.64	10.81	7.85	266	1017.1	13.2	13.2	999	99	99
2015	1	11	11	50	322	5	6	1.57	12.9	7.41	276	1017	12.8	13.2	999	99	99
2015	1	11	12	50	324	3.8	4.5	1.54	13.79	6.85	267	1016.8	12.6	13.1	999	99	99
2015	1	11	13	50	333	5.1	7	1.61	12.9	7.05	277	1016.9	12.2	13.1	999	99	99
2015	1	11	14	50	350	3.9	4.9	1.67	10.81	7.01	273	1017.5	12.1	13.1	999	99	99
2015	1	11	15	50	4	3.5	4.7	1.62	12.9	6.71	284	1018	11.9	13.2	999	99	99
2015	1	11	16	50	60	0.8	1.7	1.63	12.9	6.82	280	1019.1	11.5	13.2	999	99	99
2015	1	11	17	50	310	2.9	4	1.6	10.81	6.81	272	1020.3	11.6	13.3	999	99	99
2015	1	11	18	50	329	2.9	4	1.66	10	6.85	268	1020.4	11.8	13.3	999	99	99
2015	1	11	19	50	339	4.2	5.3	1.61	11.43	6.87	279	1019.8	11.8	13.4	999	99	99
2015	1	11	20	50	328	5.6	6.9	1.55	10.81	6.89	274	1019.6	11.5	13.3	999	99	99
2015	1	11	21	50	318	6.3	7.7	1.54	10.81	6.92	258	1019.3	12.5	13.2	999	99	99
2015	1	11	22	50	324	7	8.6	1.51	10.81	6.66	261	1019.3	12.8	13.2	999	99	99
2015	1	11	23	50	322	9.2	10.9	1.61	10	6.07	277	1019.3	12.9	13.3	999	99	99
2015	1	12	0	50	325	9	10.5	1.71	10	5.76	262	1019.7	13	13.5	999	99	99
